Offense,Crime Type,ZIP,LAT,LNG
Theft,Non-Violent,77088,29.88977867,-95.48586633
Aggravated Assault,Violent,77004,29.71806964,-95.36048288
Theft,Non-Violent,77008,29.80283296,-95.40676841
Burglary,Non-Violent,77042,29.73305373,-95.56384227
Theft,Non-Violent,77077,29.76028213,-95.62534451
Theft,Non-Violent,77088,29.8878114,-95.42261748
Burglary,Non-Violent,77061,29.66815893,-95.27701414
Theft,Non-Violent,77074,29.67570612,-95.52824429
Theft,Non-Violent,77055,29.78445826,-95.53339342
Auto Theft,Non-Violent,77040,29.87610066,-95.5026267
Burglary,Non-Violent,77077,29.75060767,-95.61890648
Theft,Non-Violent,77002,29.7432858,-95.37445835
Auto Theft,Non-Violent,77020,29.77161812,-95.33825117
Theft,Non-Violent,77042,29.72773773,-95.54159482
Theft,Non-Violent,77056,29.75356314,-95.45804938
Burglary,Non-Violent,77060,29.94617559,-95.39636235
Robbery,Violent,77048,29.62470456,-95.35313354
Theft,Non-Violent,77009,29.79523939,-95.37295626
Theft,Non-Violent,77082,29.71570422,-95.59932381
Robbery,Violent,77061,29.65904013,-95.27233913
Robbery,Violent,77080,29.81107733,-95.50900394
Theft,Non-Violent,77063,29.72270459,-95.53909975
Theft,Non-Violent,77080,29.82269782,-95.54130348
Auto Theft,Non-Violent,77060,29.94869783,-95.4102874
Theft,Non-Violent,77022,29.82897849,-95.38082655
Auto Theft,Non-Violent,77004,29.74287932,-95.37220892
Burglary,Non-Violent,77057,29.74068927,-95.49665113
Burglary,Non-Violent,77007,29.77127635,-95.41060111
Burglary,Non-Violent,77099,29.67436115,-95.57275653
Theft,Non-Violent,77002,29.75850285,-95.36753319
Theft,Non-Violent,77081,29.7090358,-95.49312469
Theft,Non-Violent,77099,29.67206906,-95.58300655
Theft,Non-Violent,77019,29.75847759,-95.38306171
Aggravated Assault,Violent,77026,29.79688909,-95.32679701
Aggravated Assault,Violent,77038,29.94071686,-95.43441673
Aggravated Assault,Violent,77037,29.8698726,-95.40129513
Theft,Non-Violent,77091,29.85451722,-95.46691805
Theft,Non-Violent,77015,29.77378129,-95.18655329
Theft,Non-Violent,77008,29.80781971,-95.41332601
Theft,Non-Violent,77040,29.84852368,-95.50568159
Theft,Non-Violent,77546,29.54351579,-95.14550026
Burglary,Non-Violent,77042,29.73306466,-95.5464474
Auto Theft,Non-Violent,77546,29.54335561,-95.14572497
Theft,Non-Violent,77091,29.85449236,-95.46910836
Theft,Non-Violent,77063,29.73474492,-95.53929849
Theft,Non-Violent,77015,29.77019954,-95.18431189
Burglary,Non-Violent,77074,29.67570612,-95.52824429
Burglary,Non-Violent,77011,29.73740351,-95.307805
Theft,Non-Violent,77339,30.0495583,-95.24052931
Theft,Non-Violent,77075,29.61170878,-95.27753136
Theft,Non-Violent,77070,29.96332101,-95.54428288
Theft,Non-Violent,77082,29.73603651,-95.58862687
Theft,Non-Violent,77016,29.83011959,-95.31884034
Auto Theft,Non-Violent,77040,29.88660536,-95.50627704
Theft,Non-Violent,77007,29.76622765,-95.3785245
Auto Theft,Non-Violent,77031,29.65267308,-95.55752311
Theft,Non-Violent,77006,29.74570525,-95.3764188
Aggravated Assault,Violent,77021,29.6959205,-95.34179371
Theft,Non-Violent,77489,29.60035957,-95.50142725
Theft,Non-Violent,77044,29.95456822,-95.17040065
Aggravated Assault,Violent,77016,29.82620939,-95.32885693
Burglary,Non-Violent,77002,29.74974258,-95.3680798
Auto Theft,Non-Violent,77002,29.76648346,-95.35851479
Theft,Non-Violent,,29.75996438,-95.36251454
Aggravated Assault,Violent,77035,29.64433168,-95.50341127
Theft,Non-Violent,77004,29.72092624,-95.38563672
Auto Theft,Non-Violent,77071,29.66548917,-95.52083132
Theft,Non-Violent,77091,29.86274719,-95.44230259
Burglary,Non-Violent,77057,29.75004206,-95.47910951
Theft,Non-Violent,77077,29.75485833,-95.62526644
Theft,Non-Violent,77094,29.73901689,-95.64704031
Theft,Non-Violent,77009,29.81043614,-95.37777492
Theft,Non-Violent,77008,29.80393291,-95.42749269
Theft,Non-Violent,77040,29.85160571,-95.50480391
Auto Theft,Non-Violent,77008,29.81105434,-95.40210487
Theft,Non-Violent,77036,29.69113666,-95.52853638
Auto Theft,Non-Violent,77082,29.73380569,-95.64404205
Auto Theft,Non-Violent,77098,29.73683595,-95.40898746
Theft,Non-Violent,77072,29.68916099,-95.56603
Theft,Non-Violent,77056,29.74084546,-95.46091983
Rape,Violent,77014,29.96731792,-95.43479044
Robbery,Violent,77004,29.72688939,-95.35663905
Theft,Non-Violent,77023,29.73745353,-95.32826479
Auto Theft,Non-Violent,77085,29.63188641,-95.4957223
Auto Theft,Non-Violent,77038,29.93444738,-95.41552734
Burglary,Non-Violent,77061,29.67323191,-95.27713277
Theft,Non-Violent,77077,29.73653359,-95.58764046
Auto Theft,Non-Violent,77018,29.84110618,-95.4403223
Theft,Non-Violent,77048,29.62681322,-95.34898979
Burglary,Non-Violent,77012,29.720467,-95.26433976
Auto Theft,Non-Violent,77036,29.71305363,-95.51577317
Auto Theft,Non-Violent,77057,29.73641875,-95.49530823
Robbery,Violent,77021,29.71191933,-95.34325392
Theft,Non-Violent,77489,29.60228493,-95.49883701
Auto Theft,Non-Violent,77047,29.62402643,-95.3648807
Robbery,Violent,77057,29.72883532,-95.50115908
Theft,Non-Violent,77018,29.81613278,-95.40435334
Theft,Non-Violent,77002,29.75387575,-95.36351996
Auto Theft,Non-Violent,77036,29.69646947,-95.5542354
Theft,Non-Violent,77006,29.73275623,-95.39958345
Theft,Non-Violent,77064,29.95691872,-95.54361123
Theft,Non-Violent,77546,29.54365123,-95.14531026
Theft,Non-Violent,77075,29.62357656,-95.22630985
Theft,Non-Violent,77074,29.70382924,-95.50879336
Theft,Non-Violent,77008,29.78759988,-95.40982725
Aggravated Assault,Violent,77042,29.73441147,-95.56387197
Auto Theft,Non-Violent,77033,29.64768396,-95.34065315
Auto Theft,Non-Violent,77082,29.73136593,-95.65190934
Theft,Non-Violent,77007,29.77194362,-95.40949957
Theft,Non-Violent,77006,29.73448838,-95.39372775
Theft,Non-Violent,77004,29.73864205,-95.35582619
Theft,Non-Violent,77022,29.82897849,-95.38082655
Theft,Non-Violent,77057,29.73288875,-95.48039509
Theft,Non-Violent,77074,29.6874484,-95.50746791
Theft,Non-Violent,77080,29.79689549,-95.54019891
Auto Theft,Non-Violent,77057,29.7427324,-95.47711088
Theft,Non-Violent,77005,29.72762918,-95.42787219
Theft,Non-Violent,77042,29.750295,-95.56122745
Auto Theft,Non-Violent,77099,29.68460115,-95.55873617
Auto Theft,Non-Violent,77040,29.86130622,-95.5111438
Theft,Non-Violent,77019,29.74528204,-95.42082327
Burglary,Non-Violent,77092,29.83503358,-95.45818385
Theft,Non-Violent,77075,29.62337333,-95.2265017
Theft,Non-Violent,77029,29.77654148,-95.27215026
Theft,Non-Violent,77099,29.67055795,-95.60135542
Theft,Non-Violent,77034,29.61620976,-95.21561848
Theft,Non-Violent,77023,29.73415215,-95.3411283
Burglary,Non-Violent,77057,29.75781532,-95.48276129
Theft,Non-Violent,77098,29.73420668,-95.41384556
Theft,Non-Violent,77063,29.73718358,-95.5394663
Aggravated Assault,Violent,77034,29.64868663,-95.24866614
Burglary,Non-Violent,77021,29.69197403,-95.34525947
Theft,Non-Violent,77081,29.69337094,-95.49292347
Theft,Non-Violent,77002,29.76478929,-95.36124431
Theft,Non-Violent,77024,29.77946228,-95.53593006
Burglary,Non-Violent,77061,29.67503402,-95.28615526
Theft,Non-Violent,77067,29.94614189,-95.43652136
Theft,Non-Violent,77051,29.65777518,-95.38622321
Theft,Non-Violent,77339,30.06368715,-95.21967621
Theft,Non-Violent,77007,29.77000628,-95.42664874
Theft,Non-Violent,77032,29.98595907,-95.3523273
Theft,Non-Violent,,29.73677985,-95.41068161
Aggravated Assault,Violent,77016,29.87780027,-95.28931539
Theft,Non-Violent,77017,29.70087753,-95.27282413
Auto Theft,Non-Violent,77061,29.67155016,-95.26814387
Theft,Non-Violent,77007,29.78160747,-95.43552445
Robbery,Violent,77085,29.63914771,-95.47894521
Theft,Non-Violent,77056,29.74981461,-95.46129973
Robbery,Violent,77061,29.66815893,-95.27701414
Theft,Non-Violent,77056,29.74071279,-95.46365258
Theft,Non-Violent,77070,29.95747472,-95.5512925
Auto Theft,Non-Violent,77060,29.94162681,-95.3963619
Theft,Non-Violent,77006,29.74570525,-95.3764188
Theft,Non-Violent,77009,29.78530807,-95.36602459
Theft,Non-Violent,77042,29.72538441,-95.54183581
Theft,Non-Violent,77008,29.80156949,-95.44665277
Theft,Non-Violent,,29.72817185,-95.38912818
Theft,Non-Violent,77024,29.78089932,-95.53599655
Auto Theft,Non-Violent,77087,29.70744723,-95.30454477
Burglary,Non-Violent,77339,30.0376585,-95.23558507
Theft,Non-Violent,77072,29.70375729,-95.58605108
Theft,Non-Violent,77078,29.85329716,-95.26759557
Auto Theft,Non-Violent,77093,29.87300929,-95.33796526
Robbery,Violent,77015,29.77163601,-95.20714138
Theft,Non-Violent,77035,29.63855875,-95.50463106
Theft,Non-Violent,77077,29.73566884,-95.64408186
Aggravated Assault,Violent,77051,29.64285182,-95.37994469
Auto Theft,Non-Violent,77074,29.71105153,-95.49824009
Auto Theft,Non-Violent,77089,29.60279171,-95.21176622
Theft,Non-Violent,77032,29.94629856,-95.33134449
Theft,Non-Violent,77026,29.78056535,-95.3497461
Theft,Non-Violent,77074,29.6844745,-95.50875035
Robbery,Violent,77020,29.77434208,-95.33187135
Auto Theft,Non-Violent,77019,29.75512569,-95.38311252
Burglary,Non-Violent,77007,29.76582792,-95.3910742
Theft,Non-Violent,77082,29.73603651,-95.58862687
Theft,Non-Violent,77076,29.85966775,-95.39259166
Theft,Non-Violent,77009,29.81191378,-95.38345388
Theft,Non-Violent,77076,29.86064349,-95.38468109
Theft,Non-Violent,77009,29.79218006,-95.37793751
Theft,Non-Violent,77074,29.6929152,-95.52555762
Aggravated Assault,Violent,77045,29.62174662,-95.43391446
Theft,Non-Violent,77022,29.82897849,-95.38082655
Aggravated Assault,Violent,77040,29.863386,-95.54273834
Theft,Non-Violent,77063,29.73743072,-95.5171969
Burglary,Non-Violent,77336,30.01963991,-95.11545593
Robbery,Violent,77054,29.67643627,-95.42854601
Theft,Non-Violent,77080,29.82118951,-95.53086504
Theft,Non-Violent,77021,29.68749477,-95.35523961
Aggravated Assault,Violent,77071,29.65561759,-95.52152139
Aggravated Assault,Violent,77077,29.73891435,-95.58865868
Aggravated Assault,Violent,77019,29.75646155,-95.37616722
Robbery,Violent,77099,29.66110388,-95.58455265
Theft,Non-Violent,77021,29.6912981,-95.35458172
Burglary,Non-Violent,77099,29.67449233,-95.57039208
Theft,Non-Violent,77077,29.74697738,-95.58687784
Burglary,Non-Violent,77011,29.74761956,-95.32580821
Theft,Non-Violent,77056,29.74184266,-95.46698779
Theft,Non-Violent,77036,29.70500206,-95.53808234
Robbery,Violent,77021,29.6902531,-95.36602301
Theft,Non-Violent,77002,29.74486052,-95.37318233
Aggravated Assault,Violent,77060,29.95064656,-95.39469605
Theft,Non-Violent,77009,29.79993405,-95.3679099
Burglary,Non-Violent,77033,29.67748414,-95.34845279
Theft,Non-Violent,77024,29.78216849,-95.54405435
Burglary,Non-Violent,77007,29.77127635,-95.41060111
Theft,Non-Violent,77093,29.8474729,-95.34295592
Burglary,Non-Violent,77040,29.87794984,-95.49468109
Auto Theft,Non-Violent,77013,29.79478105,-95.2645189
Aggravated Assault,Violent,77020,29.77999085,-95.33226205
Theft,Non-Violent,77056,29.74953821,-95.46382821
Theft,Non-Violent,77082,29.72255672,-95.61469038
Theft,Non-Violent,77055,29.79086253,-95.53413173
Aggravated Assault,Violent,77090,29.97270673,-95.42769085
Theft,Non-Violent,77056,29.74071279,-95.46365258
Aggravated Assault,Violent,77007,29.76478938,-95.38238476
Theft,Non-Violent,77008,29.8124064,-95.41645688
Rape,Violent,77036,29.71950582,-95.5200103
Theft,Non-Violent,77023,29.7161456,-95.31491312
Murder,Violent,77020,29.77459566,-95.29467653
Theft,Non-Violent,77063,29.73718358,-95.5394663
Theft,Non-Violent,77057,29.73770561,-95.48429283
Burglary,Non-Violent,77082,29.72982854,-95.60110075
Theft,Non-Violent,77057,29.73427794,-95.48982189
Aggravated Assault,Violent,77020,29.76976721,-95.31785516
Auto Theft,Non-Violent,77007,29.77112279,-95.4040384
Theft,Non-Violent,77019,29.75865124,-95.4023791
Burglary,Non-Violent,77042,29.74783831,-95.57041912
Burglary,Non-Violent,77042,29.74805975,-95.56958724
Aggravated Assault,Violent,77078,29.84917575,-95.23275726
Theft,Non-Violent,77005,29.71581945,-95.41492329
Theft,Non-Violent,77051,29.64822728,-95.37185348
Theft,Non-Violent,77396,29.95217787,-95.30215581
Theft,Non-Violent,77061,29.6544275,-95.25381324
Robbery,Violent,77093,29.84850448,-95.33673195
Theft,Non-Violent,77077,29.75390433,-95.6044301
Aggravated Assault,Violent,77016,29.87553175,-95.29384725
Theft,Non-Violent,77006,29.73538838,-95.38528314
Burglary,Non-Violent,77005,29.71578813,-95.414923
Auto Theft,Non-Violent,77092,29.82941781,-95.47998849
Theft,Non-Violent,77062,29.56920741,-95.14118678
Burglary,Non-Violent,77047,29.61974963,-95.38313673
Theft,Non-Violent,77021,29.70235877,-95.3585382
Theft,Non-Violent,77022,29.84554879,-95.39082156
Theft,Non-Violent,77036,29.68562077,-95.5514376
Auto Theft,Non-Violent,77055,29.79195683,-95.54463114
Theft,Non-Violent,77006,29.75142188,-95.39211129
Theft,Non-Violent,77017,29.68763886,-95.26252935
Theft,Non-Violent,77032,29.9859915,-95.33615764
Theft,Non-Violent,77063,29.73725386,-95.53304549
Theft,Non-Violent,77007,29.76381361,-95.42934095
Theft,Non-Violent,77027,29.73617871,-95.43855932
Theft,Non-Violent,77074,29.6847347,-95.52870078
Burglary,Non-Violent,77004,29.72682174,-95.37739059
Theft,Non-Violent,77016,29.82310275,-95.32988046
Theft,Non-Violent,77007,29.76534931,-95.44064072
Theft,Non-Violent,77036,29.71802601,-95.50878195
Theft,Non-Violent,,29.94869743,-95.33137457
Theft,Non-Violent,77023,29.71732932,-95.29603003
Theft,Non-Violent,77009,29.80107173,-95.38335782
Aggravated Assault,Violent,77037,29.88240814,-95.36862038
Robbery,Violent,77092,29.82404546,-95.4607682
Murder,Violent,77009,29.79320627,-95.35396488
Auto Theft,Non-Violent,77081,29.71639057,-95.48850469
Robbery,Violent,77047,29.62675248,-95.40136519
Theft,Non-Violent,77075,29.59983973,-95.26812149
Theft,Non-Violent,77011,29.73571508,-95.30229414
Aggravated Assault,Violent,77060,29.92331917,-95.40157386
Theft,Non-Violent,77081,29.71549118,-95.49776681
Theft,Non-Violent,77054,29.69831699,-95.3898027
Burglary,Non-Violent,77055,29.80671554,-95.48495099
Burglary,Non-Violent,77099,29.67428213,-95.5872691
Burglary,Non-Violent,77099,29.67470243,-95.57038914
Theft,Non-Violent,77077,29.76244431,-95.63484126
Aggravated Assault,Violent,77028,29.84514531,-95.2915408
Auto Theft,Non-Violent,77093,29.83951237,-95.33393635
Auto Theft,Non-Violent,77546,29.54335561,-95.14572497
Auto Theft,Non-Violent,77028,29.8051808,-95.28619792
Auto Theft,Non-Violent,77026,29.78310075,-95.33425068
Burglary,Non-Violent,77077,29.7361447,-95.60779766
Auto Theft,Non-Violent,77060,29.91675151,-95.40561013
Aggravated Assault,Violent,77088,29.87415727,-95.48237073
Aggravated Assault,Violent,77006,29.74439787,-95.39384521
Auto Theft,Non-Violent,77036,29.70490172,-95.51489825
Theft,Non-Violent,77019,29.75392807,-95.39803961
Theft,Non-Violent,77019,29.76087126,-95.38963136
Robbery,Violent,77055,29.80289237,-95.47021257
Auto Theft,Non-Violent,77021,29.6925729,-95.33486232
Theft,Non-Violent,77035,29.64148536,-95.50316541
Robbery,Violent,77092,29.8118069,-95.45984483
Theft,Non-Violent,77036,29.7049483,-95.51509169
Aggravated Assault,Violent,77051,29.64753554,-95.37183985
Aggravated Assault,Violent,77063,29.72609866,-95.52604896
Aggravated Assault,Violent,77098,29.73483307,-95.41870831
Theft,Non-Violent,77057,29.73762751,-95.49944954
Theft,Non-Violent,77007,29.77050194,-95.4064192
Theft,Non-Violent,77074,29.69231127,-95.52048462
Burglary,Non-Violent,77020,29.77336189,-95.33750562
Auto Theft,Non-Violent,77024,29.78040407,-95.56256889
Theft,Non-Violent,77024,29.77861356,-95.56238704
Theft,Non-Violent,77079,29.78265102,-95.57564496
Theft,Non-Violent,77011,29.75126883,-95.32385199
Theft,Non-Violent,77004,29.73285271,-95.36610061
Theft,Non-Violent,77021,29.71022807,-95.34183696
Aggravated Assault,Violent,77045,29.62402458,-95.42841692
Theft,Non-Violent,77098,29.73852321,-95.41656044
Theft,Non-Violent,77345,30.05089254,-95.1814
Theft,Non-Violent,77546,29.54335561,-95.14572497
Burglary,Non-Violent,77004,29.73615892,-95.35249779
Robbery,Violent,77072,29.68964498,-95.5875977
Theft,Non-Violent,77077,29.76312025,-95.62538054
Theft,Non-Violent,77005,29.72824294,-95.4279463
Theft,Non-Violent,77021,29.6901358,-95.36564281
Theft,Non-Violent,77598,29.5576729,-95.14206244
Theft,Non-Violent,77092,29.81684011,-95.46531888
Robbery,Violent,77093,29.8709647,-95.35276841
Aggravated Assault,Violent,77076,29.85733026,-95.36709672
Robbery,Violent,77002,29.7489315,-95.37000462
Aggravated Assault,Violent,77040,29.88158324,-95.50589522
Aggravated Assault,Violent,77043,29.79330967,-95.57958335
Burglary,Non-Violent,77009,29.80754841,-95.37272029
Theft,Non-Violent,77003,29.74504671,-95.34880185
Theft,Non-Violent,77099,29.6658877,-95.57834265
Theft,Non-Violent,77019,29.74381368,-95.41472114
Theft,Non-Violent,77072,29.68966817,-95.55958134
Aggravated Assault,Violent,77051,29.65259158,-95.35546507
Theft,Non-Violent,77071,29.64005576,-95.52226801
Burglary,Non-Violent,77035,29.64064185,-95.49540616
Aggravated Assault,Violent,77036,29.67885905,-95.55288186
Theft,Non-Violent,77006,29.74319148,-95.37966246
Theft,Non-Violent,77055,29.78489528,-95.5212616
Theft,Non-Violent,77062,29.58203474,-95.15428099
Theft,Non-Violent,77021,29.69868352,-95.33911235
Theft,Non-Violent,77019,29.75311037,-95.40539782
Aggravated Assault,Violent,77060,29.95064222,-95.39517471
Burglary,Non-Violent,77092,29.82237197,-95.46853515
Theft,Non-Violent,77028,29.82848994,-95.2844199
Aggravated Assault,Violent,77076,29.86631006,-95.36929141
Auto Theft,Non-Violent,77093,29.84908599,-95.3406729
Auto Theft,Non-Violent,77076,29.84926799,-95.39504741
Robbery,Violent,77002,29.75021179,-95.37027115
Rape,Violent,77030,29.71483175,-95.39682689
Aggravated Assault,Violent,77099,29.67202758,-95.57740409
Theft,Non-Violent,77056,29.75343275,-95.4742948
Theft,Non-Violent,77018,29.81389962,-95.42936814
Robbery,Violent,77034,29.64796645,-95.21924913
Aggravated Assault,Violent,77060,29.93878266,-95.39673147
Theft,Non-Violent,77054,29.68322971,-95.40321324
Theft,Non-Violent,77082,29.72671756,-95.65209918
Theft,Non-Violent,,29.74471887,-95.40292228
Theft,Non-Violent,77063,29.73886134,-95.53152198
Burglary,Non-Violent,77017,29.68562662,-95.23114074
Theft,Non-Violent,77007,29.77452498,-95.38410869
Theft,Non-Violent,77063,29.73715668,-95.54135205
Theft,Non-Violent,77062,29.59203516,-95.13816134
Theft,Non-Violent,77084,29.7904817,-95.68836387
Theft,Non-Violent,77027,29.75142013,-95.4551944
Theft,Non-Violent,77057,29.75007195,-95.48265112
Theft,Non-Violent,77092,29.85336169,-95.48868556
Auto Theft,Non-Violent,77007,29.77009458,-95.36891196
Theft,Non-Violent,77034,29.63711767,-95.23281743
Theft,Non-Violent,77032,29.93863307,-95.36354751
Theft,Non-Violent,77051,29.65462841,-95.35539151
Theft,Non-Violent,,30.00298489,-95.15380154
Robbery,Violent,77080,29.81107733,-95.50900394
Theft,Non-Violent,77027,29.72825513,-95.45361747
Auto Theft,Non-Violent,77025,29.6852865,-95.42157177
Theft,Non-Violent,77087,29.69531735,-95.31928854
Burglary,Non-Violent,77025,29.70238278,-95.42293408
Aggravated Assault,Violent,77088,29.88341251,-95.42074217
Theft,Non-Violent,77022,29.82490271,-95.39450756
Aggravated Assault,Violent,77040,29.85970056,-95.52541064
Theft,Non-Violent,77057,29.73178701,-95.48782802
Robbery,Violent,77023,29.71732439,-95.29678931
Burglary,Non-Violent,77079,29.78211929,-95.58592892
Auto Theft,Non-Violent,77092,29.81708812,-95.48151819
Burglary,Non-Violent,77029,29.75389174,-95.2835491
Theft,Non-Violent,77070,29.95747472,-95.5512925
Theft,Non-Violent,77056,29.73014945,-95.46832834
Theft,Non-Violent,77004,29.73398869,-95.3749664
Theft,Non-Violent,77074,29.70506141,-95.51182146
Theft,Non-Violent,77020,29.77130408,-95.34572184
Theft,Non-Violent,77030,29.70850576,-95.40326624
